T,M,LW,LW_t,LW_heat,T_k
12.12121212,4.53030303,NaN,NaN,#VALUE!,285.1212121
12.12121212,4.595959596,NaN,NaN,#VALUE!,285.1212121
12.12121212,4.661616162,NaN,NaN,#VALUE!,285.1212121
12.12121212,4.727272727,NaN,NaN,#VALUE!,285.1212121
12.12121212,4.792929293,NaN,NaN,#VALUE!,285.1212121
12.12121212,4.858585859,NaN,NaN,#VALUE!,285.1212121
12.12121212,4.924242424,NaN,NaN,#VALUE!,285.1212121
12.12121212,4.98989899,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.055555556,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.121212121,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.186868687,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.252525253,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.318181818,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.383838384,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.449494949,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.515151515,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.580808081,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.646464646,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.712121212,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.777777778,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.843434343,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.909090909,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.974747475,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.04040404,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.106060606,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.171717172,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.237373737,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.303030303,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.368686869,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.434343434,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.5,NaN,NaN,#VALUE!,285.1212121
11.61616162,0,0,1.551356158,1.551356158,284.6161616
11.61616162,0.065656566,0.43,1.981356158,1.981356158,284.6161616
11.61616162,0.131313131,0.9,2.451356158,2.451356158,284.6161616
11.61616162,0.196969697,1.39,2.941356158,2.941356158,284.6161616
11.61616162,0.262626263,1.91,3.461356158,3.461356158,284.6161616
11.61616162,0.328282828,2.44,3.991356158,3.991356158,284.6161616
11.61616162,0.393939394,2.98,4.531356158,4.531356158,284.6161616
11.61616162,0.45959596,3.53,5.081356158,5.081356158,284.6161616
11.61616162,0.525252525,4.08,5.631356158,5.631356158,284.6161616
11.61616162,0.590909091,4.62,6.171356158,6.171356158,284.6161616
11.61616162,0.656565657,5.16,6.711356158,6.711356158,284.6161616
11.61616162,0.722222222,5.67,7.221356158,7.221356158,284.6161616
11.61616162,0.787878788,6.15,7.701356158,7.701356158,284.6161616
11.61616162,0.853535354,6.58,8.131356158,8.131356158,284.6161616
11.61616162,0.919191919,6.97,8.521356158,8.521356158,284.6161616
11.61616162,0.984848485,7.28,8.831356158,8.831356158,284.6161616
11.61616162,1.050505051,7.51,9.061356158,9.061356158,284.6161616
11.61616162,1.116161616,7.62,9.171356158,9.171356158,284.6161616
11.61616162,1.181818182,7.6,9.151356158,9.151356158,284.6161616
11.61616162,1.247474747,7.41,8.961356158,8.961356158,284.6161616
11.61616162,1.313131313,7.01,8.561356158,8.561356158,284.6161616
11.61616162,1.378787879,6.36,7.911356158,7.911356158,284.6161616
11.61616162,1.444444444,5.4,6.951356158,6.951356158,284.6161616
11.61616162,1.51010101,4.08,5.631356158,5.631356158,284.6161616
11.61616162,1.575757576,2.3,3.851356158,3.851356158,284.6161616
11.61616162,1.641414141,NaN,NaN,#VALUE!,284.6161616
11.61616162,1.707070707,NaN,NaN,#VALUE!,284.6161616
11.61616162,1.772727273,NaN,NaN,#VALUE!,284.6161616
11.61616162,1.838383838,NaN,NaN,#VALUE!,284.6161616
11.61616162,1.904040404,NaN,NaN,#VALUE!,284.6161616
11.61616162,1.96969697,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.035353535,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.101010101,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.166666667,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.232323232,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.297979798,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.363636364,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.429292929,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.494949495,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.560606061,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.626262626,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.691919192,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.757575758,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.823232323,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.888888889,NaN,NaN,#VALUE!,284.6161616
11.61616162,2.954545455,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.02020202,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.085858586,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.151515152,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.217171717,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.282828283,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.348484848,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.414141414,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.47979798,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.545454545,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.611111111,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.676767677,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.742424242,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.808080808,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.873737374,NaN,NaN,#VALUE!,284.6161616
11.61616162,3.939393939,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.005050505,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.070707071,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.136363636,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.202020202,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.267676768,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.333333333,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.398989899,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.464646465,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.53030303,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.595959596,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.661616162,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.727272727,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.792929293,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.858585859,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.924242424,NaN,NaN,#VALUE!,284.6161616
11.61616162,4.98989899,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.055555556,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.121212121,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.186868687,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.252525253,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.318181818,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.383838384,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.449494949,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.515151515,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.580808081,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.646464646,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.712121212,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.777777778,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.843434343,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.909090909,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.974747475,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.04040404,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.106060606,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.171717172,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.237373737,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.303030303,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.368686869,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.434343434,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.5,NaN,NaN,#VALUE!,284.6161616
11.11111111,0,0,1.662843003,1.662843003,284.1111111
11.11111111,0.065656566,0.43,2.092843003,2.092843003,284.1111111
11.11111111,0.131313131,0.9,2.562843003,2.562843003,284.1111111
11.11111111,0.196969697,1.39,3.052843003,3.052843003,284.1111111
11.11111111,0.262626263,1.9,3.562843003,3.562843003,284.1111111
11.11111111,0.328282828,2.43,4.092843003,4.092843003,284.1111111
11.11111111,0.393939394,2.98,4.642843003,4.642843003,284.1111111
11.11111111,0.45959596,3.52,5.182843003,5.182843003,284.1111111
11.11111111,0.525252525,4.07,5.732843003,5.732843003,284.1111111
11.11111111,0.590909091,4.62,6.282843003,6.282843003,284.1111111
11.11111111,0.656565657,5.15,6.812843003,6.812843003,284.1111111
11.11111111,0.722222222,5.65,7.312843003,7.312843003,284.1111111
11.11111111,0.787878788,6.13,7.792843003,7.792843003,284.1111111
11.11111111,0.853535354,6.57,8.232843003,8.232843003,284.1111111
11.11111111,0.919191919,6.96,8.622843003,8.622843003,284.1111111
11.11111111,0.984848485,7.27,8.932843003,8.932843003,284.1111111
11.11111111,1.050505051,7.49,9.152843003,9.152843003,284.1111111
11.11111111,1.116161616,7.61,9.272843003,9.272843003,284.1111111
11.11111111,1.181818182,7.59,9.252843003,9.252843003,284.1111111
11.11111111,1.247474747,7.39,9.052843003,9.052843003,284.1111111
11.11111111,1.313131313,7,8.662843003,8.662843003,284.1111111
11.11111111,1.378787879,6.35,8.012843003,8.012843003,284.1111111
11.11111111,1.444444444,5.39,7.052843003,7.052843003,284.1111111
11.11111111,1.51010101,4.06,5.722843003,5.722843003,284.1111111
11.11111111,1.575757576,2.28,3.942843003,3.942843003,284.1111111
11.11111111,1.641414141,NaN,NaN,#VALUE!,284.1111111
11.11111111,1.707070707,NaN,NaN,#VALUE!,284.1111111
11.11111111,1.772727273,NaN,NaN,#VALUE!,284.1111111
11.11111111,1.838383838,NaN,NaN,#VALUE!,284.1111111
11.11111111,1.904040404,NaN,NaN,#VALUE!,284.1111111
11.11111111,1.96969697,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.035353535,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.101010101,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.166666667,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.232323232,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.297979798,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.363636364,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.429292929,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.494949495,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.560606061,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.626262626,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.691919192,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.757575758,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.823232323,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.888888889,NaN,NaN,#VALUE!,284.1111111
11.11111111,2.954545455,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.02020202,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.085858586,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.151515152,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.217171717,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.282828283,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.348484848,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.414141414,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.47979798,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.545454545,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.611111111,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.676767677,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.742424242,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.808080808,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.873737374,NaN,NaN,#VALUE!,284.1111111
11.11111111,3.939393939,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.005050505,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.070707071,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.136363636,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.202020202,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.267676768,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.333333333,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.398989899,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.464646465,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.53030303,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.595959596,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.661616162,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.727272727,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.792929293,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.858585859,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.924242424,NaN,NaN,#VALUE!,284.1111111
11.11111111,4.98989899,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.055555556,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.121212121,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.186868687,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.252525253,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.318181818,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.383838384,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.449494949,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.515151515,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.580808081,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.646464646,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.712121212,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.777777778,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.843434343,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.909090909,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.974747475,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.04040404,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.106060606,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.171717172,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.237373737,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.303030303,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.368686869,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.434343434,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.5,NaN,NaN,#VALUE!,284.1111111
10.60606061,0,0,1.77807113,1.77807113,283.6060606
10.60606061,0.065656566,0.43,2.20807113,2.20807113,283.6060606
10.60606061,0.131313131,0.89,2.66807113,2.66807113,283.6060606
10.60606061,0.196969697,1.39,3.16807113,3.16807113,283.6060606
10.60606061,0.262626263,1.9,3.67807113,3.67807113,283.6060606
10.60606061,0.328282828,2.43,4.20807113,4.20807113,283.6060606
10.60606061,0.393939394,2.97,4.74807113,4.74807113,283.6060606
10.60606061,0.45959596,3.52,5.29807113,5.29807113,283.6060606
10.60606061,0.525252525,4.06,5.83807113,5.83807113,283.6060606
10.60606061,0.590909091,4.61,6.38807113,6.38807113,283.6060606
10.60606061,0.656565657,5.14,6.91807113,6.91807113,283.6060606
10.60606061,0.722222222,5.64,7.41807113,7.41807113,283.6060606
10.60606061,0.787878788,6.12,7.89807113,7.89807113,283.6060606
10.60606061,0.853535354,6.56,8.33807113,8.33807113,283.6060606
10.60606061,0.919191919,6.94,8.71807113,8.71807113,283.6060606
10.60606061,0.984848485,7.26,9.03807113,9.03807113,283.6060606
10.60606061,1.050505051,7.48,9.25807113,9.25807113,283.6060606
10.60606061,1.116161616,7.59,9.36807113,9.36807113,283.6060606
10.60606061,1.181818182,7.57,9.34807113,9.34807113,283.6060606
10.60606061,1.247474747,7.38,9.15807113,9.15807113,283.6060606
10.60606061,1.313131313,6.98,8.75807113,8.75807113,283.6060606
10.60606061,1.378787879,6.33,8.10807113,8.10807113,283.6060606
10.60606061,1.444444444,5.37,7.14807113,7.14807113,283.6060606
10.60606061,1.51010101,4.05,5.82807113,5.82807113,283.6060606
10.60606061,1.575757576,2.27,4.04807113,4.04807113,283.6060606
10.60606061,1.641414141,NaN,NaN,#VALUE!,283.6060606
10.60606061,1.707070707,NaN,NaN,#VALUE!,283.6060606
10.60606061,1.772727273,NaN,NaN,#VALUE!,283.6060606
10.60606061,1.838383838,NaN,NaN,#VALUE!,283.6060606
10.60606061,1.904040404,NaN,NaN,#VALUE!,283.6060606
10.60606061,1.96969697,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.035353535,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.101010101,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.166666667,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.232323232,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.297979798,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.363636364,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.429292929,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.494949495,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.560606061,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.626262626,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.691919192,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.757575758,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.823232323,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.888888889,NaN,NaN,#VALUE!,283.6060606
10.60606061,2.954545455,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.02020202,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.085858586,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.151515152,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.217171717,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.282828283,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.348484848,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.414141414,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.47979798,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.545454545,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.611111111,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.676767677,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.742424242,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.808080808,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.873737374,NaN,NaN,#VALUE!,283.6060606
10.60606061,3.939393939,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.005050505,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.070707071,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.136363636,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.202020202,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.267676768,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.333333333,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.398989899,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.464646465,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.53030303,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.595959596,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.661616162,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.727272727,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.792929293,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.858585859,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.924242424,NaN,NaN,#VALUE!,283.6060606
10.60606061,4.98989899,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.055555556,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.121212121,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.186868687,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.252525253,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.318181818,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.383838384,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.449494949,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.515151515,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.580808081,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.646464646,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.712121212,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.777777778,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.843434343,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.909090909,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.974747475,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.04040404,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.106060606,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.171717172,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.237373737,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.303030303,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.368686869,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.434343434,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.5,NaN,NaN,#VALUE!,283.6060606
10.1010101,0,0,1.897045956,1.897045956,283.1010101
10.1010101,0.065656566,0.43,2.327045956,2.327045956,283.1010101
10.1010101,0.131313131,0.89,2.787045956,2.787045956,283.1010101
10.1010101,0.196969697,1.38,3.277045956,3.277045956,283.1010101
10.1010101,0.262626263,1.89,3.787045956,3.787045956,283.1010101
10.1010101,0.328282828,2.42,4.317045956,4.317045956,283.1010101
10.1010101,0.393939394,2.96,4.857045956,4.857045956,283.1010101
10.1010101,0.45959596,3.51,5.407045956,5.407045956,283.1010101
10.1010101,0.525252525,4.06,5.957045956,5.957045956,283.1010101
10.1010101,0.590909091,4.6,6.497045956,6.497045956,283.1010101
10.1010101,0.656565657,5.13,7.027045956,7.027045956,283.1010101
10.1010101,0.722222222,5.63,7.527045956,7.527045956,283.1010101
10.1010101,0.787878788,6.11,8.007045956,8.007045956,283.1010101
10.1010101,0.853535354,6.55,8.447045956,8.447045956,283.1010101
10.1010101,0.919191919,6.93,8.827045956,8.827045956,283.1010101
10.1010101,0.984848485,7.24,9.137045956,9.137045956,283.1010101
10.1010101,1.050505051,7.47,9.367045956,9.367045956,283.1010101
10.1010101,1.116161616,7.58,9.477045956,9.477045956,283.1010101
10.1010101,1.181818182,7.56,9.457045956,9.457045956,283.1010101
10.1010101,1.247474747,7.36,9.257045956,9.257045956,283.1010101
10.1010101,1.313131313,6.97,8.867045956,8.867045956,283.1010101
10.1010101,1.378787879,6.31,8.207045956,8.207045956,283.1010101
10.1010101,1.444444444,5.36,7.257045956,7.257045956,283.1010101
10.1010101,1.51010101,4.03,5.927045956,5.927045956,283.1010101
10.1010101,1.575757576,2.25,4.147045956,4.147045956,283.1010101
10.1010101,1.641414141,NaN,NaN,#VALUE!,283.1010101
10.1010101,1.707070707,NaN,NaN,#VALUE!,283.1010101
10.1010101,1.772727273,NaN,NaN,#VALUE!,283.1010101
10.1010101,1.838383838,NaN,NaN,#VALUE!,283.1010101
10.1010101,1.904040404,NaN,NaN,#VALUE!,283.1010101
10.1010101,1.96969697,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.035353535,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.101010101,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.166666667,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.232323232,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.297979798,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.363636364,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.429292929,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.494949495,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.560606061,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.626262626,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.691919192,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.757575758,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.823232323,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.888888889,NaN,NaN,#VALUE!,283.1010101
10.1010101,2.954545455,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.02020202,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.085858586,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.151515152,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.217171717,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.282828283,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.348484848,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.414141414,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.47979798,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.545454545,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.611111111,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.676767677,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.742424242,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.808080808,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.873737374,NaN,NaN,#VALUE!,283.1010101
10.1010101,3.939393939,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.005050505,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.070707071,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.136363636,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.202020202,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.267676768,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.333333333,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.398989899,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.464646465,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.53030303,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.595959596,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.661616162,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.727272727,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.792929293,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.858585859,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.924242424,NaN,NaN,#VALUE!,283.1010101
10.1010101,4.98989899,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.055555556,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.121212121,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.186868687,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.252525253,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.318181818,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.383838384,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.449494949,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.515151515,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.580808081,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.646464646,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.712121212,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.777777778,NaN,NaN,#VALUE!,283.1010101
10.1010101,5.843434343,NaN,NaN,#VALUE!,283.1010101
