T,T_k,M,LW,LW_h,LW_t
38.88888889,312.0388889,0.131313131,0.46,0.962058272,1.41989863
38.88888889,312.0388889,0.196969697,0.72,0.962058272,1.678361826
38.88888889,312.0388889,0.262626263,0.99,0.962058272,1.956117011
38.88888889,312.0388889,0.328282828,1.29,0.962058272,2.250418163
38.88888889,312.0388889,0.393939394,1.60,0.962058272,2.558843904
38.88888889,312.0388889,0.45959596,1.92,0.962058272,2.879268655
38.88888889,312.0388889,0.525252525,2.25,0.962058272,3.20982035
38.88888889,312.0388889,0.590909091,2.59,0.962058272,3.548844877
38.88888889,312.0388889,0.656565657,2.93,0.962058272,3.894850725
38.88888889,312.0388889,0.722222222,3.28,0.962058272,4.246481101
38.88888889,312.0388889,0.787878788,3.64,0.962058272,4.602504904
38.88888889,312.0388889,0.853535354,4.00,0.962058272,4.961772562
38.88888889,312.0388889,0.919191919,4.36,0.962058272,5.323215546
38.88888889,312.0388889,0.984848485,4.72,0.962058272,5.685831005
38.88888889,312.0388889,1.050505051,5.09,0.962058272,6.04866425
38.88888889,312.0388889,1.116161616,5.45,0.962058272,6.410798519
38.88888889,312.0388889,1.181818182,5.81,0.962058272,6.771355942
38.88888889,312.0388889,1.247474747,6.17,0.962058272,7.129469582
38.88888889,312.0388889,1.313131313,6.52,0.962058272,7.484293102
38.88888889,312.0388889,1.378787879,6.87,0.962058272,7.834984085
38.88888889,312.0388889,1.444444444,7.22,0.962058272,8.180697525
38.88888889,312.0388889,1.51010101,7.56,0.962058272,8.520580864
38.88888889,312.0388889,1.575757576,7.89,0.962058272,8.853762764
38.88888889,312.0388889,1.641414141,8.22,0.962058272,9.179345245
38.88888889,312.0388889,1.707070707,8.53,0.962058272,9.496403454
38.88888889,312.0388889,1.772727273,8.84,0.962058272,9.803960314
38.88888889,312.0388889,1.838383838,9.14,0.962058272,10.10100196
38.88888889,312.0388889,1.904040404,9.42,0.962058272,10.38644198
38.88888889,312.0388889,1.96969697,9.70,0.962058272,10.6591276
38.88888889,312.0388889,2.035353535,9.96,0.962058272,10.91782441
38.88888889,312.0388889,2.101010101,10.20,0.962058272,11.16119669
38.88888889,312.0388889,2.166666667,10.43,0.962058272,11.38780444
38.88888889,312.0388889,2.232323232,10.63,0.962058272,11.59607508
38.88888889,312.0388889,2.297979798,10.82,0.962058272,11.7842959
38.88888889,312.0388889,2.363636364,10.99,0.962058272,11.9505857
38.88888889,312.0388889,2.429292929,11.13,0.962058272,12.09287223
38.88888889,312.0388889,2.494949495,11.25,0.962058272,12.20887431
38.88888889,312.0388889,2.560606061,11.33,0.962058272,12.2960567
38.88888889,312.0388889,2.626262626,11.39,0.962058272,12.35160637
38.88888889,312.0388889,2.691919192,11.41,0.962058272,12.37238954
38.88888889,312.0388889,2.757575758,11.39,0.962058272,12.35490111
38.88888889,312.0388889,2.823232323,11.33,0.962058272,12.29521089
38.88888889,312.0388889,2.888888889,11.23,0.962058272,12.18890734
38.88888889,312.0388889,2.954545455,11.07,0.962058272,12.03101128
38.88888889,312.0388889,3.02020202,10.85,0.962058272,11.81589604
38.88888889,312.0388889,3.085858586,10.58,0.962058272,11.5371889
38.88888889,312.0388889,3.151515152,10.23,0.962058272,11.18762867
38.88888889,312.0388889,3.217171717,9.80,0.962058272,10.75894867
38.88888889,312.0388889,3.282828283,9.28,0.962058272,10.24167987
38.88888889,312.0388889,3.348484848,8.66,0.962058272,9.624949615
38.88888889,312.0388889,3.414141414,7.93,0.962058272,8.896239892
38.88888889,312.0388889,3.47979798,7.08,0.962058272,8.041049324
38.88888889,312.0388889,3.545454545,6.08,0.962058272,7.042566608
38.88888889,312.0388889,3.611111111,4.92,0.962058272,5.881173128
38.88888889,312.0388889,3.676767677,3.57,0.962058272,4.533888588
38.88888889,312.0388889,3.742424242,2.01,0.962058272,2.973664269
38.88888889,312.0388889,3.808080808,0.21,0.962058272,1.168500828
38.88888889,312.0388889,3.873737374,-1.88,0.962058272,-0.919686604
38.88888889,312.0388889,3.939393939,-4.30,0.962058272,-3.336491523
38.88888889,312.0388889,4.005050505,-7.10,0.962058272,-6.136880646
38.88888889,312.0388889,4.070707071,-10.35,0.962058272,-9.387606528
38.88888889,312.0388889,4.136363636,-14.13,0.962058272,-13.17042747
38.88888889,312.0388889,4.202020202,-18.55,0.962058272,-17.58642115
38.88888889,312.0388889,4.267676768,-23.72,0.962058272,-22.76188898
38.88888889,312.0388889,4.333333333,-29.82,0.962058272,-28.85661618
38.88888889,312.0388889,4.398989899,-37.04,0.962058272,-36.07571695
38.88888889,312.0388889,4.464646465,-45.65,0.962058272,-44.68706419
38.88888889,312.0388889,4.53030303,-56.01,0.962058272,-55.04801132
38.88888889,312.0388889,4.595959596,NaN,0.962058272,NaN
38.88888889,312.0388889,4.661616162,NaN,0.962058272,NaN
38.88888889,312.0388889,4.727272727,NaN,0.962058272,NaN
38.88888889,312.0388889,4.792929293,NaN,0.962058272,NaN
38.88888889,312.0388889,4.858585859,NaN,0.962058272,NaN
38.88888889,312.0388889,4.924242424,NaN,0.962058272,NaN
38.88888889,312.0388889,4.98989899,NaN,0.962058272,NaN
38.88888889,312.0388889,5.055555556,NaN,0.962058272,NaN
38.88888889,312.0388889,5.121212121,NaN,0.962058272,NaN
38.88888889,312.0388889,5.186868687,NaN,0.962058272,NaN
38.88888889,312.0388889,5.252525253,NaN,0.962058272,NaN
38.88888889,312.0388889,5.318181818,NaN,0.962058272,NaN
38.88888889,312.0388889,5.383838384,NaN,0.962058272,NaN
38.88888889,312.0388889,5.449494949,NaN,0.962058272,NaN
38.88888889,312.0388889,5.515151515,NaN,0.962058272,NaN
38.88888889,312.0388889,5.580808081,NaN,0.962058272,NaN
38.88888889,312.0388889,5.646464646,NaN,0.962058272,NaN
38.88888889,312.0388889,5.712121212,NaN,0.962058272,NaN
38.88888889,312.0388889,5.777777778,NaN,0.962058272,NaN
38.88888889,312.0388889,5.843434343,NaN,0.962058272,NaN
38.88888889,312.0388889,5.909090909,NaN,0.962058272,NaN
38.88888889,312.0388889,5.974747475,NaN,0.962058272,NaN
38.88888889,312.0388889,6.04040404,NaN,0.962058272,NaN
38.88888889,312.0388889,6.106060606,NaN,0.962058272,NaN
38.88888889,312.0388889,6.171717172,NaN,0.962058272,NaN
38.88888889,312.0388889,6.237373737,NaN,0.962058272,NaN
38.88888889,312.0388889,6.303030303,NaN,0.962058272,NaN
38.88888889,312.0388889,6.368686869,NaN,0.962058272,NaN
38.88888889,312.0388889,6.434343434,NaN,0.962058272,NaN
38.88888889,312.0388889,6.5,NaN,0.962058272,NaN
38.38383838,311.5338384,0,0.00,0.878527282,0.878527282
38.38383838,311.5338384,0.065656566,0.22,0.878527282,1.099628782
38.38383838,311.5338384,0.131313131,0.46,0.878527282,1.33584086
38.38383838,311.5338384,0.196969697,0.72,0.878527282,1.593989542
38.38383838,311.5338384,0.262626263,0.99,0.878527282,1.871388541
38.38383838,311.5338384,0.328282828,1.29,0.878527282,2.16529081
38.38383838,311.5338384,0.393939394,1.59,0.878527282,2.473275722
38.38383838,311.5338384,0.45959596,1.91,0.878527282,2.793219273
38.38383838,311.5338384,0.525252525,2.24,0.878527282,3.123251306
38.38383838,311.5338384,0.590909091,2.58,0.878527282,3.461720243
38.38383838,311.5338384,0.656565657,2.93,0.878527282,3.807136593
38.38383838,311.5338384,0.722222222,3.28,0.878527282,4.158146364
38.38383838,311.5338384,0.787878788,3.63,0.878527282,4.513519886
38.38383838,311.5338384,0.853535354,3.99,0.878527282,4.872110677
38.38383838,311.5338384,0.919191919,4.35,0.878527282,5.232851978
38.38383838,311.5338384,0.984848485,4.72,0.878527282,5.594744946
38.38383838,311.5338384,1.050505051,5.08,0.878527282,5.956835082
38.38383838,311.5338384,1.116161616,5.44,0.878527282,6.31820848
38.38383838,311.5338384,1.181818182,5.80,0.878527282,6.677988376
38.38383838,311.5338384,1.247474747,6.16,0.878527282,7.035312213
38.38383838,311.5338384,1.313131313,6.51,0.878527282,7.38933314
38.38383838,311.5338384,1.378787879,6.86,0.878527282,7.73921316
38.38383838,311.5338384,1.444444444,7.21,0.878527282,8.084108307
38.38383838,311.5338384,1.51010101,7.54,0.878527282,8.423166422
38.38383838,311.5338384,1.575757576,7.88,0.878527282,8.755519847
38.38383838,311.5338384,1.641414141,8.20,0.878527282,9.080272224
38.38383838,311.5338384,1.707070707,8.52,0.878527282,9.396501078
38.38383838,311.5338384,1.772727273,8.82,0.878527282,9.703231199
38.38383838,311.5338384,1.838383838,9.12,0.878527282,9.999450184
38.38383838,311.5338384,1.904040404,9.41,0.878527282,10.28407454
38.38383838,311.5338384,1.96969697,9.68,0.878527282,10.55595348
38.38383838,311.5338384,2.035353535,9.94,0.878527282,10.81385487
38.38383838,311.5338384,2.101010101,10.18,0.878527282,11.05644563
38.38383838,311.5338384,2.166666667,10.40,0.878527282,11.28228823
38.38383838,311.5338384,2.232323232,10.61,0.878527282,11.48981291
38.38383838,311.5338384,2.297979798,10.80,0.878527282,11.67730992
38.38383838,311.5338384,2.363636364,10.96,0.878527282,11.84290122
38.38383838,311.5338384,2.429292929,11.11,0.878527282,11.98451802
38.38383838,311.5338384,2.494949495,11.22,0.878527282,12.09988283
38.38383838,311.5338384,2.560606061,11.31,0.878527282,12.18646455
38.38383838,311.5338384,2.626262626,11.36,0.878527282,12.24145455
38.38383838,311.5338384,2.691919192,11.38,0.878527282,12.26172399
38.38383838,311.5338384,2.757575758,11.37,0.878527282,12.24377321
38.38383838,311.5338384,2.823232323,11.31,0.878527282,12.18367805
38.38383838,311.5338384,2.888888889,11.20,0.878527282,12.07703368
38.38383838,311.5338384,2.954545455,11.04,0.878527282,11.91886872
38.38383838,311.5338384,3.02020202,10.83,0.878527282,11.70356419
38.38383838,311.5338384,3.085858586,10.55,0.878527282,11.42475758
38.38383838,311.5338384,3.151515152,10.20,0.878527282,11.07519839
38.38383838,311.5338384,3.217171717,9.77,0.878527282,10.64663205
38.38383838,311.5338384,3.282828283,9.25,0.878527282,10.12960344
38.38383838,311.5338384,3.348484848,8.63,0.878527282,9.513255851
38.38383838,311.5338384,3.414141414,7.91,0.878527282,8.785090085
38.38383838,311.5338384,3.47979798,7.05,0.878527282,7.930623686
38.38383838,311.5338384,3.545454545,6.05,0.878527282,6.933074098
38.38383838,311.5338384,3.611111111,4.89,0.878527282,5.772847669
38.38383838,311.5338384,3.676767677,3.55,0.878527282,4.426998356
38.38383838,311.5338384,3.742424242,1.99,0.878527282,2.868515738
38.38383838,311.5338384,3.808080808,0.19,0.878527282,1.065448176
38.38383838,311.5338384,3.873737374,-1.90,0.878527282,-1.020237262
38.38383838,311.5338384,3.939393939,-4.31,0.878527282,-3.434066571
38.38383838,311.5338384,4.005050505,-7.11,0.878527282,-6.230928991
38.38383838,311.5338384,4.070707071,-10.36,0.878527282,-9.477482279
38.38383838,311.5338384,4.136363636,-14.13,0.878527282,-13.25536913
38.38383838,311.5338384,4.202020202,-18.54,0.878527282,-17.66552495
38.38383838,311.5338384,4.267676768,-23.71,0.878527282,-22.83407429
38.38383838,311.5338384,4.333333333,-29.80,0.878527282,-28.92057985
38.38383838,311.5338384,4.398989899,-37.01,0.878527282,-36.12987244
38.38383838,311.5338384,4.464646465,-45.61,0.878527282,-44.72945801
38.38383838,311.5338384,4.53030303,-55.95,0.878527282,-55.07620663
38.38383838,311.5338384,4.595959596,NaN,0.878527282,NaN
38.38383838,311.5338384,4.661616162,NaN,0.878527282,NaN
38.38383838,311.5338384,4.727272727,NaN,0.878527282,NaN
38.38383838,311.5338384,4.792929293,NaN,0.878527282,NaN
38.38383838,311.5338384,4.858585859,NaN,0.878527282,NaN
38.38383838,311.5338384,4.924242424,NaN,0.878527282,NaN
38.38383838,311.5338384,4.98989899,NaN,0.878527282,NaN
38.38383838,311.5338384,5.055555556,NaN,0.878527282,NaN
38.38383838,311.5338384,5.121212121,NaN,0.878527282,NaN
38.38383838,311.5338384,5.186868687,NaN,0.878527282,NaN
38.38383838,311.5338384,5.252525253,NaN,0.878527282,NaN
38.38383838,311.5338384,5.318181818,NaN,0.878527282,NaN
38.38383838,311.5338384,5.383838384,NaN,0.878527282,NaN
38.38383838,311.5338384,5.449494949,NaN,0.878527282,NaN
38.38383838,311.5338384,5.515151515,NaN,0.878527282,NaN
38.38383838,311.5338384,5.580808081,NaN,0.878527282,NaN
38.38383838,311.5338384,5.646464646,NaN,0.878527282,NaN
38.38383838,311.5338384,5.712121212,NaN,0.878527282,NaN
38.38383838,311.5338384,5.777777778,NaN,0.878527282,NaN
38.38383838,311.5338384,5.843434343,NaN,0.878527282,NaN
38.38383838,311.5338384,5.909090909,NaN,0.878527282,NaN
38.38383838,311.5338384,5.974747475,NaN,0.878527282,NaN
38.38383838,311.5338384,6.04040404,NaN,0.878527282,NaN
38.38383838,311.5338384,6.106060606,NaN,0.878527282,NaN
38.38383838,311.5338384,6.171717172,NaN,0.878527282,NaN
38.38383838,311.5338384,6.237373737,NaN,0.878527282,NaN
38.38383838,311.5338384,6.303030303,NaN,0.878527282,NaN
38.38383838,311.5338384,6.368686869,NaN,0.878527282,NaN
38.38383838,311.5338384,6.434343434,NaN,0.878527282,NaN
38.38383838,311.5338384,6.5,NaN,0.878527282,NaN
37.87878788,311.0287879,0,0.00,0.798443793,0.798443793
37.87878788,311.0287879,0.065656566,0.22,0.798443793,1.019295351
37.87878788,311.0287879,0.131313131,0.46,0.798443793,1.255230971
37.87878788,311.0287879,0.196969697,0.71,0.798443793,1.513065523
37.87878788,311.0287879,0.262626263,0.99,0.798443793,1.790108686
37.87878788,311.0287879,0.328282828,1.29,0.798443793,2.083612553
37.87878788,311.0287879,0.393939394,1.59,0.798443793,2.391157206
37.87878788,311.0287879,0.45959596,1.91,0.798443793,2.710620218
37.87878788,311.0287879,0.525252525,2.24,0.798443793,3.040133084
37.87878788,311.0287879,0.590909091,2.58,0.798443793,3.378047537
37.87878788,311.0287879,0.656565657,2.92,0.798443793,3.722875324
37.87878788,311.0287879,0.722222222,3.27,0.798443793,4.073265173
37.87878788,311.0287879,0.787878788,3.63,0.798443793,4.427989271
37.87878788,311.0287879,0.853535354,3.99,0.798443793,4.785905148
37.87878788,311.0287879,0.919191919,4.35,0.798443793,5.145945609
37.87878788,311.0287879,0.984848485,4.71,0.798443793,5.507117613
37.87878788,311.0287879,1.050505051,5.07,0.798443793,5.868465911
37.87878788,311.0287879,1.116161616,5.43,0.798443793,6.229079918
37.87878788,311.0287879,1.181818182,5.79,0.798443793,6.588084994
37.87878788,311.0287879,1.247474747,6.15,0.798443793,6.944619523
37.87878788,311.0287879,1.313131313,6.50,0.798443793,7.297840756
37.87878788,311.0287879,1.378787879,6.85,0.798443793,7.64691085
37.87878788,311.0287879,1.444444444,7.19,0.798443793,7.99098807
37.87878788,311.0287879,1.51010101,7.53,0.798443793,8.329223257
37.87878788,311.0287879,1.575757576,7.86,0.798443793,8.660748449
37.87878788,311.0287879,1.641414141,8.19,0.798443793,8.984674263
37.87878788,311.0287879,1.707070707,8.50,0.798443793,9.30007551
37.87878788,311.0287879,1.772727273,8.81,0.798443793,9.605980769
37.87878788,311.0287879,1.838383838,9.10,0.798443793,9.901379045
37.87878788,311.0287879,1.904040404,9.39,0.798443793,10.18518968
37.87878788,311.0287879,1.96969697,9.66,0.798443793,10.45626394
37.87878788,311.0287879,2.035353535,9.91,0.798443793,10.71337192
37.87878788,311.0287879,2.101010101,10.16,0.798443793,10.95518321
37.87878788,311.0287879,2.166666667,10.38,0.798443793,11.18026273
37.87878788,311.0287879,2.232323232,10.59,0.798443793,11.38704355
37.87878788,311.0287879,2.297979798,10.78,0.798443793,11.57381886
37.87878788,311.0287879,2.363636364,10.94,0.798443793,11.73871381
37.87878788,311.0287879,2.429292929,11.08,0.798443793,11.87966305
37.87878788,311.0287879,2.494949495,11.20,0.798443793,11.99439278
37.87878788,311.0287879,2.560606061,11.28,0.798443793,12.08037605
37.87878788,311.0287879,2.626262626,11.34,0.798443793,12.13480862
37.87878788,311.0287879,2.691919192,11.36,0.798443793,12.15456659
37.87878788,311.0287879,2.757575758,11.34,0.798443793,12.13615573
37.87878788,311.0287879,2.823232323,11.28,0.798443793,12.07565793
37.87878788,311.0287879,2.888888889,11.17,0.798443793,11.96867507
37.87878788,311.0287879,2.954545455,11.01,0.798443793,11.81024331
37.87878788,311.0287879,3.02020202,10.80,0.798443793,11.59475213
37.87878788,311.0287879,3.085858586,10.52,0.798443793,11.31584847
37.87878788,311.0287879,3.151515152,10.17,0.798443793,10.96629277
37.87878788,311.0287879,3.217171717,9.74,0.798443793,10.53784257
37.87878788,311.0287879,3.282828283,9.22,0.798443793,10.02105668
37.87878788,311.0287879,3.348484848,8.61,0.798443793,9.405094317
37.87878788,311.0287879,3.414141414,7.88,0.798443793,8.677475147
37.87878788,311.0287879,3.47979798,7.03,0.798443793,7.823736401
37.87878788,311.0287879,3.545454545,6.03,0.798443793,6.827121836
37.87878788,311.0287879,3.611111111,4.87,0.798443793,5.668064922
37.87878788,311.0287879,3.676767677,3.53,0.798443793,4.323654235
37.87878788,311.0287879,3.742424242,1.97,0.798443793,2.766916109
37.87878788,311.0287879,3.808080808,0.17,0.798443793,0.965944817
37.87878788,311.0287879,3.873737374,-1.92,0.798443793,-1.11723271
37.87878788,311.0287879,3.939393939,-4.33,0.798443793,-3.528083056
37.87878788,311.0287879,4.005050505,-7.12,0.798443793,-6.32141521
37.87878788,311.0287879,4.070707071,-10.36,0.798443793,-9.56379215
37.87878788,311.0287879,4.136363636,-14.14,0.798443793,-13.3367409
37.87878788,311.0287879,4.202020202,-18.54,0.798443793,-17.74105453
37.87878788,311.0287879,4.267676768,-23.70,0.798443793,-22.90268067
37.87878788,311.0287879,4.333333333,-29.78,0.798443793,-28.98095938
37.87878788,311.0287879,4.398989899,-36.98,0.798443793,-36.180438
37.87878788,311.0287879,4.464646465,-45.57,0.798443793,-44.76825533
37.87878788,311.0287879,4.53030303,-55.90,0.798443793,-55.10079724
37.87878788,311.0287879,4.595959596,NaN,0.798443793,NaN
37.87878788,311.0287879,4.661616162,NaN,0.798443793,NaN
37.87878788,311.0287879,4.727272727,NaN,0.798443793,NaN
37.87878788,311.0287879,4.792929293,NaN,0.798443793,NaN
37.87878788,311.0287879,4.858585859,NaN,0.798443793,NaN
37.87878788,311.0287879,4.924242424,NaN,0.798443793,NaN
37.87878788,311.0287879,4.98989899,NaN,0.798443793,NaN
37.87878788,311.0287879,5.055555556,NaN,0.798443793,NaN
37.87878788,311.0287879,5.121212121,NaN,0.798443793,NaN
37.87878788,311.0287879,5.186868687,NaN,0.798443793,NaN
37.87878788,311.0287879,5.252525253,NaN,0.798443793,NaN
37.87878788,311.0287879,5.318181818,NaN,0.798443793,NaN
37.87878788,311.0287879,5.383838384,NaN,0.798443793,NaN
37.87878788,311.0287879,5.449494949,NaN,0.798443793,NaN
37.87878788,311.0287879,5.515151515,NaN,0.798443793,NaN
37.87878788,311.0287879,5.580808081,NaN,0.798443793,NaN
37.87878788,311.0287879,5.646464646,NaN,0.798443793,NaN
37.87878788,311.0287879,5.712121212,NaN,0.798443793,NaN
37.87878788,311.0287879,5.777777778,NaN,0.798443793,NaN
37.87878788,311.0287879,5.843434343,NaN,0.798443793,NaN
37.87878788,311.0287879,5.909090909,NaN,0.798443793,NaN
37.87878788,311.0287879,5.974747475,NaN,0.798443793,NaN
37.87878788,311.0287879,6.04040404,NaN,0.798443793,NaN
37.87878788,311.0287879,6.106060606,NaN,0.798443793,NaN
37.87878788,311.0287879,6.171717172,NaN,0.798443793,NaN
37.87878788,311.0287879,6.237373737,NaN,0.798443793,NaN
37.87878788,311.0287879,6.303030303,NaN,0.798443793,NaN
37.87878788,311.0287879,6.368686869,NaN,0.798443793,NaN
37.87878788,311.0287879,6.434343434,NaN,0.798443793,NaN
37.87878788,311.0287879,6.5,NaN,0.798443793,NaN
