T,M,LW,LW_t,LW_h,T_k
12.12121212,2.954545455,12.05,13.49360519,13.49360519,285.1212121
12.12121212,3.02020202,12.25,13.69360519,13.69360519,285.1212121
12.12121212,3.085858586,12.43,13.87360519,13.87360519,285.1212121
12.12121212,3.151515152,12.61,14.05360519,14.05360519,285.1212121
12.12121212,3.217171717,12.78,14.22360519,14.22360519,285.1212121
12.12121212,3.282828283,12.95,14.39360519,14.39360519,285.1212121
12.12121212,3.348484848,13.1,14.54360519,14.54360519,285.1212121
12.12121212,3.414141414,13.25,14.69360519,14.69360519,285.1212121
12.12121212,3.47979798,13.39,14.83360519,14.83360519,285.1212121
12.12121212,3.545454545,13.52,14.96360519,14.96360519,285.1212121
12.12121212,3.611111111,13.64,15.08360519,15.08360519,285.1212121
12.12121212,3.676767677,13.75,15.19360519,15.19360519,285.1212121
12.12121212,3.742424242,13.85,15.29360519,15.29360519,285.1212121
12.12121212,3.808080808,13.94,15.38360519,15.38360519,285.1212121
12.12121212,3.873737374,14.02,15.46360519,15.46360519,285.1212121
12.12121212,3.939393939,14.09,15.53360519,15.53360519,285.1212121
12.12121212,4.005050505,14.14,15.58360519,15.58360519,285.1212121
12.12121212,4.070707071,14.18,15.62360519,15.62360519,285.1212121
12.12121212,4.136363636,14.21,15.65360519,15.65360519,285.1212121
12.12121212,4.202020202,14.22,15.66360519,15.66360519,285.1212121
12.12121212,4.267676768,14.21,15.65360519,15.65360519,285.1212121
12.12121212,4.333333333,14.19,15.63360519,15.63360519,285.1212121
12.12121212,4.398989899,14.15,15.59360519,15.59360519,285.1212121
12.12121212,4.464646465,14.1,15.54360519,15.54360519,285.1212121
12.12121212,4.53030303,14.02,15.46360519,15.46360519,285.1212121
12.12121212,4.595959596,13.92,15.36360519,15.36360519,285.1212121
12.12121212,4.661616162,13.8,15.24360519,15.24360519,285.1212121
12.12121212,4.727272727,13.66,15.10360519,15.10360519,285.1212121
12.12121212,4.792929293,13.5,14.94360519,14.94360519,285.1212121
12.12121212,4.858585859,13.31,14.75360519,14.75360519,285.1212121
12.12121212,4.924242424,13.1,14.54360519,14.54360519,285.1212121
12.12121212,4.98989899,12.85,14.29360519,14.29360519,285.1212121
12.12121212,5.055555556,12.58,14.02360519,14.02360519,285.1212121
12.12121212,5.121212121,12.28,13.72360519,13.72360519,285.1212121
12.12121212,5.186868687,11.95,13.39360519,13.39360519,285.1212121
12.12121212,5.252525253,11.58,13.02360519,13.02360519,285.1212121
12.12121212,5.318181818,11.18,12.62360519,12.62360519,285.1212121
12.12121212,5.383838384,10.74,12.18360519,12.18360519,285.1212121
12.12121212,5.449494949,10.26,11.70360519,11.70360519,285.1212121
12.12121212,5.515151515,9.74,11.18360519,11.18360519,285.1212121
12.12121212,5.580808081,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.646464646,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.712121212,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.777777778,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.843434343,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.909090909,NaN,NaN,#VALUE!,285.1212121
12.12121212,5.974747475,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.04040404,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.106060606,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.171717172,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.237373737,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.303030303,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.368686869,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.434343434,NaN,NaN,#VALUE!,285.1212121
12.12121212,6.5,NaN,NaN,#VALUE!,285.1212121
11.61616162,0,0,1.551356158,1.551356158,284.6161616
11.61616162,0.065656566,0.3,1.851356158,1.851356158,284.6161616
11.61616162,0.131313131,0.59,2.141356158,2.141356158,284.6161616
11.61616162,0.196969697,0.88,2.431356158,2.431356158,284.6161616
11.61616162,0.262626263,1.17,2.721356158,2.721356158,284.6161616
11.61616162,0.328282828,1.47,3.021356158,3.021356158,284.6161616
11.61616162,0.393939394,1.76,3.311356158,3.311356158,284.6161616
11.61616162,0.45959596,2.06,3.611356158,3.611356158,284.6161616
11.61616162,0.525252525,2.35,3.901356158,3.901356158,284.6161616
11.61616162,0.590909091,2.65,4.201356158,4.201356158,284.6161616
11.61616162,0.656565657,2.94,4.491356158,4.491356158,284.6161616
11.61616162,0.722222222,3.24,4.791356158,4.791356158,284.6161616
11.61616162,0.787878788,3.53,5.081356158,5.081356158,284.6161616
11.61616162,0.853535354,3.82,5.371356158,5.371356158,284.6161616
11.61616162,0.919191919,4.12,5.671356158,5.671356158,284.6161616
11.61616162,0.984848485,4.41,5.961356158,5.961356158,284.6161616
11.61616162,1.050505051,4.7,6.251356158,6.251356158,284.6161616
11.61616162,1.116161616,4.99,6.541356158,6.541356158,284.6161616
11.61616162,1.181818182,5.27,6.821356158,6.821356158,284.6161616
11.61616162,1.247474747,5.56,7.111356158,7.111356158,284.6161616
11.61616162,1.313131313,5.84,7.391356158,7.391356158,284.6161616
11.61616162,1.378787879,6.12,7.671356158,7.671356158,284.6161616
11.61616162,1.444444444,6.4,7.951356158,7.951356158,284.6161616
11.61616162,1.51010101,6.68,8.231356158,8.231356158,284.6161616
11.61616162,1.575757576,6.96,8.511356158,8.511356158,284.6161616
11.61616162,1.641414141,7.23,8.781356158,8.781356158,284.6161616
11.61616162,1.707070707,7.5,9.051356158,9.051356158,284.6161616
11.61616162,1.772727273,7.77,9.321356158,9.321356158,284.6161616
11.61616162,1.838383838,8.04,9.591356158,9.591356158,284.6161616
11.61616162,1.904040404,8.3,9.851356158,9.851356158,284.6161616
11.61616162,1.96969697,8.56,10.11135616,10.11135616,284.6161616
11.61616162,2.035353535,8.82,10.37135616,10.37135616,284.6161616
11.61616162,2.101010101,9.08,10.63135616,10.63135616,284.6161616
11.61616162,2.166666667,9.33,10.88135616,10.88135616,284.6161616
11.61616162,2.232323232,9.58,11.13135616,11.13135616,284.6161616
11.61616162,2.297979798,9.82,11.37135616,11.37135616,284.6161616
11.61616162,2.363636364,10.06,11.61135616,11.61135616,284.6161616
11.61616162,2.429292929,10.3,11.85135616,11.85135616,284.6161616
11.61616162,2.494949495,10.53,12.08135616,12.08135616,284.6161616
11.61616162,2.560606061,10.76,12.31135616,12.31135616,284.6161616
11.61616162,2.626262626,10.98,12.53135616,12.53135616,284.6161616
11.61616162,2.691919192,11.2,12.75135616,12.75135616,284.6161616
11.61616162,2.757575758,11.42,12.97135616,12.97135616,284.6161616
11.61616162,2.823232323,11.62,13.17135616,13.17135616,284.6161616
11.61616162,2.888888889,11.83,13.38135616,13.38135616,284.6161616
11.61616162,2.954545455,12.02,13.57135616,13.57135616,284.6161616
11.61616162,3.02020202,12.22,13.77135616,13.77135616,284.6161616
11.61616162,3.085858586,12.4,13.95135616,13.95135616,284.6161616
11.61616162,3.151515152,12.58,14.13135616,14.13135616,284.6161616
11.61616162,3.217171717,12.75,14.30135616,14.30135616,284.6161616
11.61616162,3.282828283,12.91,14.46135616,14.46135616,284.6161616
11.61616162,3.348484848,13.07,14.62135616,14.62135616,284.6161616
11.61616162,3.414141414,13.22,14.77135616,14.77135616,284.6161616
11.61616162,3.47979798,13.36,14.91135616,14.91135616,284.6161616
11.61616162,3.545454545,13.49,15.04135616,15.04135616,284.6161616
11.61616162,3.611111111,13.61,15.16135616,15.16135616,284.6161616
11.61616162,3.676767677,13.72,15.27135616,15.27135616,284.6161616
11.61616162,3.742424242,13.82,15.37135616,15.37135616,284.6161616
11.61616162,3.808080808,13.91,15.46135616,15.46135616,284.6161616
11.61616162,3.873737374,13.99,15.54135616,15.54135616,284.6161616
11.61616162,3.939393939,14.05,15.60135616,15.60135616,284.6161616
11.61616162,4.005050505,14.11,15.66135616,15.66135616,284.6161616
11.61616162,4.070707071,14.15,15.70135616,15.70135616,284.6161616
11.61616162,4.136363636,14.17,15.72135616,15.72135616,284.6161616
11.61616162,4.202020202,14.18,15.73135616,15.73135616,284.6161616
11.61616162,4.267676768,14.17,15.72135616,15.72135616,284.6161616
11.61616162,4.333333333,14.15,15.70135616,15.70135616,284.6161616
11.61616162,4.398989899,14.11,15.66135616,15.66135616,284.6161616
11.61616162,4.464646465,14.05,15.60135616,15.60135616,284.6161616
11.61616162,4.53030303,13.98,15.53135616,15.53135616,284.6161616
11.61616162,4.595959596,13.88,15.43135616,15.43135616,284.6161616
11.61616162,4.661616162,13.76,15.31135616,15.31135616,284.6161616
11.61616162,4.727272727,13.62,15.17135616,15.17135616,284.6161616
11.61616162,4.792929293,13.45,15.00135616,15.00135616,284.6161616
11.61616162,4.858585859,13.27,14.82135616,14.82135616,284.6161616
11.61616162,4.924242424,13.05,14.60135616,14.60135616,284.6161616
11.61616162,4.98989899,12.81,14.36135616,14.36135616,284.6161616
11.61616162,5.055555556,12.53,14.08135616,14.08135616,284.6161616
11.61616162,5.121212121,12.23,13.78135616,13.78135616,284.6161616
11.61616162,5.186868687,11.89,13.44135616,13.44135616,284.6161616
11.61616162,5.252525253,11.52,13.07135616,13.07135616,284.6161616
11.61616162,5.318181818,11.12,12.67135616,12.67135616,284.6161616
11.61616162,5.383838384,10.68,12.23135616,12.23135616,284.6161616
11.61616162,5.449494949,10.19,11.74135616,11.74135616,284.6161616
11.61616162,5.515151515,9.67,11.22135616,11.22135616,284.6161616
11.61616162,5.580808081,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.646464646,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.712121212,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.777777778,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.843434343,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.909090909,NaN,NaN,#VALUE!,284.6161616
11.61616162,5.974747475,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.04040404,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.106060606,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.171717172,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.237373737,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.303030303,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.368686869,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.434343434,NaN,NaN,#VALUE!,284.6161616
11.61616162,6.5,NaN,NaN,#VALUE!,284.6161616
11.11111111,0,0,1.662843003,1.662843003,284.1111111
11.11111111,0.065656566,0.29,1.952843003,1.952843003,284.1111111
11.11111111,0.131313131,0.59,2.252843003,2.252843003,284.1111111
11.11111111,0.196969697,0.88,2.542843003,2.542843003,284.1111111
11.11111111,0.262626263,1.17,2.832843003,2.832843003,284.1111111
11.11111111,0.328282828,1.47,3.132843003,3.132843003,284.1111111
11.11111111,0.393939394,1.76,3.422843003,3.422843003,284.1111111
11.11111111,0.45959596,2.05,3.712843003,3.712843003,284.1111111
11.11111111,0.525252525,2.35,4.012843003,4.012843003,284.1111111
11.11111111,0.590909091,2.64,4.302843003,4.302843003,284.1111111
11.11111111,0.656565657,2.94,4.602843003,4.602843003,284.1111111
11.11111111,0.722222222,3.23,4.892843003,4.892843003,284.1111111
11.11111111,0.787878788,3.52,5.182843003,5.182843003,284.1111111
11.11111111,0.853535354,3.82,5.482843003,5.482843003,284.1111111
11.11111111,0.919191919,4.11,5.772843003,5.772843003,284.1111111
11.11111111,0.984848485,4.4,6.062843003,6.062843003,284.1111111
11.11111111,1.050505051,4.69,6.352843003,6.352843003,284.1111111
11.11111111,1.116161616,4.97,6.632843003,6.632843003,284.1111111
11.11111111,1.181818182,5.26,6.922843003,6.922843003,284.1111111
11.11111111,1.247474747,5.55,7.212843003,7.212843003,284.1111111
11.11111111,1.313131313,5.83,7.492843003,7.492843003,284.1111111
11.11111111,1.378787879,6.11,7.772843003,7.772843003,284.1111111
11.11111111,1.444444444,6.39,8.052843003,8.052843003,284.1111111
11.11111111,1.51010101,6.67,8.332843003,8.332843003,284.1111111
11.11111111,1.575757576,6.94,8.602843003,8.602843003,284.1111111
11.11111111,1.641414141,7.21,8.872843003,8.872843003,284.1111111
11.11111111,1.707070707,7.49,9.152843003,9.152843003,284.1111111
11.11111111,1.772727273,7.75,9.412843003,9.412843003,284.1111111
11.11111111,1.838383838,8.02,9.682843003,9.682843003,284.1111111
11.11111111,1.904040404,8.28,9.942843003,9.942843003,284.1111111
11.11111111,1.96969697,8.54,10.202843,10.202843,284.1111111
11.11111111,2.035353535,8.8,10.462843,10.462843,284.1111111
11.11111111,2.101010101,9.05,10.712843,10.712843,284.1111111
11.11111111,2.166666667,9.31,10.972843,10.972843,284.1111111
11.11111111,2.232323232,9.55,11.212843,11.212843,284.1111111
11.11111111,2.297979798,9.8,11.462843,11.462843,284.1111111
11.11111111,2.363636364,10.04,11.702843,11.702843,284.1111111
11.11111111,2.429292929,10.27,11.932843,11.932843,284.1111111
11.11111111,2.494949495,10.51,12.172843,12.172843,284.1111111
11.11111111,2.560606061,10.73,12.392843,12.392843,284.1111111
11.11111111,2.626262626,10.96,12.622843,12.622843,284.1111111
11.11111111,2.691919192,11.17,12.832843,12.832843,284.1111111
11.11111111,2.757575758,11.39,13.052843,13.052843,284.1111111
11.11111111,2.823232323,11.6,13.262843,13.262843,284.1111111
11.11111111,2.888888889,11.8,13.462843,13.462843,284.1111111
11.11111111,2.954545455,12,13.662843,13.662843,284.1111111
11.11111111,3.02020202,12.19,13.852843,13.852843,284.1111111
11.11111111,3.085858586,12.37,14.032843,14.032843,284.1111111
11.11111111,3.151515152,12.55,14.212843,14.212843,284.1111111
11.11111111,3.217171717,12.72,14.382843,14.382843,284.1111111
11.11111111,3.282828283,12.88,14.542843,14.542843,284.1111111
11.11111111,3.348484848,13.04,14.702843,14.702843,284.1111111
11.11111111,3.414141414,13.19,14.852843,14.852843,284.1111111
11.11111111,3.47979798,13.33,14.992843,14.992843,284.1111111
11.11111111,3.545454545,13.45,15.112843,15.112843,284.1111111
11.11111111,3.611111111,13.58,15.242843,15.242843,284.1111111
11.11111111,3.676767677,13.69,15.352843,15.352843,284.1111111
11.11111111,3.742424242,13.79,15.452843,15.452843,284.1111111
11.11111111,3.808080808,13.87,15.532843,15.532843,284.1111111
11.11111111,3.873737374,13.95,15.612843,15.612843,284.1111111
11.11111111,3.939393939,14.02,15.682843,15.682843,284.1111111
11.11111111,4.005050505,14.07,15.732843,15.732843,284.1111111
11.11111111,4.070707071,14.11,15.772843,15.772843,284.1111111
11.11111111,4.136363636,14.13,15.792843,15.792843,284.1111111
11.11111111,4.202020202,14.14,15.802843,15.802843,284.1111111
11.11111111,4.267676768,14.13,15.792843,15.792843,284.1111111
11.11111111,4.333333333,14.11,15.772843,15.772843,284.1111111
11.11111111,4.398989899,14.07,15.732843,15.732843,284.1111111
11.11111111,4.464646465,14.01,15.672843,15.672843,284.1111111
11.11111111,4.53030303,13.94,15.602843,15.602843,284.1111111
11.11111111,4.595959596,13.84,15.502843,15.502843,284.1111111
11.11111111,4.661616162,13.72,15.382843,15.382843,284.1111111
11.11111111,4.727272727,13.58,15.242843,15.242843,284.1111111
11.11111111,4.792929293,13.41,15.072843,15.072843,284.1111111
11.11111111,4.858585859,13.22,14.882843,14.882843,284.1111111
11.11111111,4.924242424,13,14.662843,14.662843,284.1111111
11.11111111,4.98989899,12.76,14.422843,14.422843,284.1111111
11.11111111,5.055555556,12.48,14.142843,14.142843,284.1111111
11.11111111,5.121212121,12.18,13.842843,13.842843,284.1111111
11.11111111,5.186868687,11.84,13.502843,13.502843,284.1111111
11.11111111,5.252525253,11.47,13.132843,13.132843,284.1111111
11.11111111,5.318181818,11.06,12.722843,12.722843,284.1111111
11.11111111,5.383838384,10.62,12.282843,12.282843,284.1111111
11.11111111,5.449494949,10.13,11.792843,11.792843,284.1111111
11.11111111,5.515151515,9.61,11.272843,11.272843,284.1111111
11.11111111,5.580808081,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.646464646,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.712121212,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.777777778,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.843434343,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.909090909,NaN,NaN,#VALUE!,284.1111111
11.11111111,5.974747475,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.04040404,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.106060606,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.171717172,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.237373737,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.303030303,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.368686869,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.434343434,NaN,NaN,#VALUE!,284.1111111
11.11111111,6.5,NaN,NaN,#VALUE!,284.1111111
10.60606061,0,0,1.77807113,1.77807113,283.6060606
10.60606061,0.065656566,0.29,2.06807113,2.06807113,283.6060606
10.60606061,0.131313131,0.59,2.36807113,2.36807113,283.6060606
10.60606061,0.196969697,0.88,2.65807113,2.65807113,283.6060606
10.60606061,0.262626263,1.17,2.94807113,2.94807113,283.6060606
10.60606061,0.328282828,1.46,3.23807113,3.23807113,283.6060606
10.60606061,0.393939394,1.76,3.53807113,3.53807113,283.6060606
10.60606061,0.45959596,2.05,3.82807113,3.82807113,283.6060606
10.60606061,0.525252525,2.34,4.11807113,4.11807113,283.6060606
10.60606061,0.590909091,2.64,4.41807113,4.41807113,283.6060606
10.60606061,0.656565657,2.93,4.70807113,4.70807113,283.6060606
10.60606061,0.722222222,3.22,4.99807113,4.99807113,283.6060606
10.60606061,0.787878788,3.52,5.29807113,5.29807113,283.6060606
10.60606061,0.853535354,3.81,5.58807113,5.58807113,283.6060606
10.60606061,0.919191919,4.1,5.87807113,5.87807113,283.6060606
10.60606061,0.984848485,4.39,6.16807113,6.16807113,283.6060606
10.60606061,1.050505051,4.68,6.45807113,6.45807113,283.6060606
10.60606061,1.116161616,4.96,6.73807113,6.73807113,283.6060606
10.60606061,1.181818182,5.25,7.02807113,7.02807113,283.6060606
10.60606061,1.247474747,5.53,7.30807113,7.30807113,283.6060606
10.60606061,1.313131313,5.82,7.59807113,7.59807113,283.6060606
10.60606061,1.378787879,6.1,7.87807113,7.87807113,283.6060606
10.60606061,1.444444444,6.37,8.14807113,8.14807113,283.6060606
10.60606061,1.51010101,6.65,8.42807113,8.42807113,283.6060606
10.60606061,1.575757576,6.93,8.70807113,8.70807113,283.6060606
10.60606061,1.641414141,7.2,8.97807113,8.97807113,283.6060606
10.60606061,1.707070707,7.47,9.24807113,9.24807113,283.6060606
10.60606061,1.772727273,7.74,9.51807113,9.51807113,283.6060606
10.60606061,1.838383838,8,9.77807113,9.77807113,283.6060606
10.60606061,1.904040404,8.26,10.03807113,10.03807113,283.6060606
10.60606061,1.96969697,8.52,10.29807113,10.29807113,283.6060606
10.60606061,2.035353535,8.78,10.55807113,10.55807113,283.6060606
10.60606061,2.101010101,9.03,10.80807113,10.80807113,283.6060606
10.60606061,2.166666667,9.28,11.05807113,11.05807113,283.6060606
10.60606061,2.232323232,9.53,11.30807113,11.30807113,283.6060606
10.60606061,2.297979798,9.77,11.54807113,11.54807113,283.6060606
10.60606061,2.363636364,10.01,11.78807113,11.78807113,283.6060606
10.60606061,2.429292929,10.25,12.02807113,12.02807113,283.6060606
10.60606061,2.494949495,10.48,12.25807113,12.25807113,283.6060606
10.60606061,2.560606061,10.71,12.48807113,12.48807113,283.6060606
10.60606061,2.626262626,10.93,12.70807113,12.70807113,283.6060606
10.60606061,2.691919192,11.15,12.92807113,12.92807113,283.6060606
10.60606061,2.757575758,11.36,13.13807113,13.13807113,283.6060606
10.60606061,2.823232323,11.57,13.34807113,13.34807113,283.6060606
10.60606061,2.888888889,11.77,13.54807113,13.54807113,283.6060606
10.60606061,2.954545455,11.97,13.74807113,13.74807113,283.6060606
10.60606061,3.02020202,12.16,13.93807113,13.93807113,283.6060606
10.60606061,3.085858586,12.34,14.11807113,14.11807113,283.6060606
10.60606061,3.151515152,12.52,14.29807113,14.29807113,283.6060606
10.60606061,3.217171717,12.69,14.46807113,14.46807113,283.6060606
10.60606061,3.282828283,12.85,14.62807113,14.62807113,283.6060606
10.60606061,3.348484848,13.01,14.78807113,14.78807113,283.6060606
10.60606061,3.414141414,13.15,14.92807113,14.92807113,283.6060606
10.60606061,3.47979798,13.29,15.06807113,15.06807113,283.6060606
10.60606061,3.545454545,13.42,15.19807113,15.19807113,283.6060606
10.60606061,3.611111111,13.54,15.31807113,15.31807113,283.6060606
10.60606061,3.676767677,13.65,15.42807113,15.42807113,283.6060606
10.60606061,3.742424242,13.75,15.52807113,15.52807113,283.6060606
10.60606061,3.808080808,13.84,15.61807113,15.61807113,283.6060606
10.60606061,3.873737374,13.92,15.69807113,15.69807113,283.6060606
10.60606061,3.939393939,13.98,15.75807113,15.75807113,283.6060606
10.60606061,4.005050505,14.03,15.80807113,15.80807113,283.6060606
10.60606061,4.070707071,14.07,15.84807113,15.84807113,283.6060606
10.60606061,4.136363636,14.09,15.86807113,15.86807113,283.6060606
10.60606061,4.202020202,14.1,15.87807113,15.87807113,283.6060606
10.60606061,4.267676768,14.1,15.87807113,15.87807113,283.6060606
10.60606061,4.333333333,14.07,15.84807113,15.84807113,283.6060606
10.60606061,4.398989899,14.03,15.80807113,15.80807113,283.6060606
10.60606061,4.464646465,13.97,15.74807113,15.74807113,283.6060606
10.60606061,4.53030303,13.89,15.66807113,15.66807113,283.6060606
10.60606061,4.595959596,13.79,15.56807113,15.56807113,283.6060606
10.60606061,4.661616162,13.67,15.44807113,15.44807113,283.6060606
10.60606061,4.727272727,13.53,15.30807113,15.30807113,283.6060606
10.60606061,4.792929293,13.36,15.13807113,15.13807113,283.6060606
10.60606061,4.858585859,13.17,14.94807113,14.94807113,283.6060606
10.60606061,4.924242424,12.95,14.72807113,14.72807113,283.6060606
10.60606061,4.98989899,12.71,14.48807113,14.48807113,283.6060606
10.60606061,5.055555556,12.43,14.20807113,14.20807113,283.6060606
10.60606061,5.121212121,12.12,13.89807113,13.89807113,283.6060606
10.60606061,5.186868687,11.79,13.56807113,13.56807113,283.6060606
10.60606061,5.252525253,11.41,13.18807113,13.18807113,283.6060606
10.60606061,5.318181818,11,12.77807113,12.77807113,283.6060606
10.60606061,5.383838384,10.56,12.33807113,12.33807113,283.6060606
10.60606061,5.449494949,10.07,11.84807113,11.84807113,283.6060606
10.60606061,5.515151515,9.54,11.31807113,11.31807113,283.6060606
10.60606061,5.580808081,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.646464646,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.712121212,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.777777778,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.843434343,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.909090909,NaN,NaN,#VALUE!,283.6060606
10.60606061,5.974747475,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.04040404,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.106060606,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.171717172,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.237373737,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.303030303,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.368686869,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.434343434,NaN,NaN,#VALUE!,283.6060606
10.60606061,6.5,NaN,NaN,#VALUE!,283.6060606
10.1010101,0,0,1.897045956,1.897045956,283.1010101
10.1010101,0.065656566,0.29,2.187045956,2.187045956,283.1010101
10.1010101,0.131313131,0.58,2.477045956,2.477045956,283.1010101
10.1010101,0.196969697,0.88,2.777045956,2.777045956,283.1010101
10.1010101,0.262626263,1.17,3.067045956,3.067045956,283.1010101
10.1010101,0.328282828,1.46,3.357045956,3.357045956,283.1010101
10.1010101,0.393939394,1.75,3.647045956,3.647045956,283.1010101
10.1010101,0.45959596,2.05,3.947045956,3.947045956,283.1010101
10.1010101,0.525252525,2.34,4.237045956,4.237045956,283.1010101
10.1010101,0.590909091,2.63,4.527045956,4.527045956,283.1010101
10.1010101,0.656565657,2.93,4.827045956,4.827045956,283.1010101
10.1010101,0.722222222,3.22,5.117045956,5.117045956,283.1010101
10.1010101,0.787878788,3.51,5.407045956,5.407045956,283.1010101
10.1010101,0.853535354,3.8,5.697045956,5.697045956,283.1010101
10.1010101,0.919191919,4.09,5.987045956,5.987045956,283.1010101
10.1010101,0.984848485,4.38,6.277045956,6.277045956,283.1010101
10.1010101,1.050505051,4.67,6.567045956,6.567045956,283.1010101
10.1010101,1.116161616,4.95,6.847045956,6.847045956,283.1010101
10.1010101,1.181818182,5.24,7.137045956,7.137045956,283.1010101
10.1010101,1.247474747,5.52,7.417045956,7.417045956,283.1010101
10.1010101,1.313131313,5.8,7.697045956,7.697045956,283.1010101
10.1010101,1.378787879,6.08,7.977045956,7.977045956,283.1010101
10.1010101,1.444444444,6.36,8.257045956,8.257045956,283.1010101
10.1010101,1.51010101,6.64,8.537045956,8.537045956,283.1010101
10.1010101,1.575757576,6.91,8.807045956,8.807045956,283.1010101
10.1010101,1.641414141,7.18,9.077045956,9.077045956,283.1010101
10.1010101,1.707070707,7.45,9.347045956,9.347045956,283.1010101
10.1010101,1.772727273,7.72,9.617045956,9.617045956,283.1010101
10.1010101,1.838383838,7.98,9.877045956,9.877045956,283.1010101
10.1010101,1.904040404,8.24,10.13704596,10.13704596,283.1010101
10.1010101,1.96969697,8.5,10.39704596,10.39704596,283.1010101
10.1010101,2.035353535,8.76,10.65704596,10.65704596,283.1010101
10.1010101,2.101010101,9.01,10.90704596,10.90704596,283.1010101
10.1010101,2.166666667,9.26,11.15704596,11.15704596,283.1010101
10.1010101,2.232323232,9.51,11.40704596,11.40704596,283.1010101
10.1010101,2.297979798,9.75,11.64704596,11.64704596,283.1010101
10.1010101,2.363636364,9.99,11.88704596,11.88704596,283.1010101
10.1010101,2.429292929,10.22,12.11704596,12.11704596,283.1010101
10.1010101,2.494949495,10.46,12.35704596,12.35704596,283.1010101
10.1010101,2.560606061,10.68,12.57704596,12.57704596,283.1010101
10.1010101,2.626262626,10.9,12.79704596,12.79704596,283.1010101
10.1010101,2.691919192,11.12,13.01704596,13.01704596,283.1010101
10.1010101,2.757575758,11.33,13.22704596,13.22704596,283.1010101
10.1010101,2.823232323,11.54,13.43704596,13.43704596,283.1010101
10.1010101,2.888888889,11.74,13.63704596,13.63704596,283.1010101
10.1010101,2.954545455,11.94,13.83704596,13.83704596,283.1010101
10.1010101,3.02020202,12.13,14.02704596,14.02704596,283.1010101
10.1010101,3.085858586,12.31,14.20704596,14.20704596,283.1010101
10.1010101,3.151515152,12.49,14.38704596,14.38704596,283.1010101
10.1010101,3.217171717,12.66,14.55704596,14.55704596,283.1010101
10.1010101,3.282828283,12.82,14.71704596,14.71704596,283.1010101
10.1010101,3.348484848,12.98,14.87704596,14.87704596,283.1010101
10.1010101,3.414141414,13.12,15.01704596,15.01704596,283.1010101
10.1010101,3.47979798,13.26,15.15704596,15.15704596,283.1010101
10.1010101,3.545454545,13.39,15.28704596,15.28704596,283.1010101
10.1010101,3.611111111,13.51,15.40704596,15.40704596,283.1010101
10.1010101,3.676767677,13.62,15.51704596,15.51704596,283.1010101
10.1010101,3.742424242,13.72,15.61704596,15.61704596,283.1010101
10.1010101,3.808080808,13.8,15.69704596,15.69704596,283.1010101
10.1010101,3.873737374,13.88,15.77704596,15.77704596,283.1010101
10.1010101,3.939393939,13.94,15.83704596,15.83704596,283.1010101
10.1010101,4.005050505,13.99,15.88704596,15.88704596,283.1010101
